post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments
3366978265325784450,2024-05-13 10:12:03,How Mondays should start 💭,How Mondays should start 💭,2395,"['Mood vibes 👏🔥', '😍🔥🏄\u200d♀️🏄\u200d♀️', 'NO COMPREN \n\nMe han robado, y lo aceptan, su servicio al cliente me dice que no me ponga en contacto ya pues solo atrasan mi caso si pregunto por él, ES ABSURDO! Son una estafa total la empresa\n\nME DEBEN $5,0000 MXN 🚨\n\nY no estoy exagerando pero ya no hay manera más para proceder, estoy ya con demanda legal y por estos medios para evitar que demás gente caiga en esta ESTAFA', '🔥😍', '💯', 'Free Palestine', '@itua_specialist home best herbal practitioner I have ever met due to my health issue you still let me believe that herbs works curing HSV2']","['Mood vibes 👏🔥', '😍🔥🏄\u200d♀️🏄\u200d♀️', 'NO COMPREN   Me han robado, y lo aceptan, su servicio al cliente me dice que no me ponga en contacto ya pues solo atrasan mi caso si pregunto por él, ES ABSURDO! Son una estafa total la empresa  ME DEBEN $, MXN 🚨  Y no estoy exagerando pero ya no hay manera más para proceder, estoy ya con demanda legal y por estos medios para evitar que demás gente caiga en esta ESTAFA', '🔥😍', '💯', 'Free Palestine', ' home best herbal practitioner I have ever met due to my health issue you still let me believe that herbs works curing HSV']"
3366488112417216506,2024-05-12 17:58:38,the zebra print bag has escaped from the store ⚠️,the zebra print bag has escaped from the store ⚠️,1627,"['Me encanta el vídeo 👏', 'will be happy to shelter this bomb✨ in Belarusian stores', '😍😍😍', 'perfect', 'Nice bag 🙌🔥', '👏👏', '🔥', 'first ❤️', '❤️❤️🔥🔥', 'Love it ! 🖤🤍', '😍❤️❤️❤️❤️', 'Free Palestine 🇵🇸🇵🇸🇵🇸', 'NO COMPREN \n\nMe han robado, y lo aceptan, su servicio al cliente me dice que no me ponga en contacto ya pues solo atrasan mi caso si pregunto por él, ES ABSURDO! Son una estafa total la empresa\n\nME DEBEN $5,0000 MXN 🚨\n\nY no estoy exagerando pero ya no hay manera más para proceder, estoy ya con demanda legal y por estos medios para evitar que demás gente caiga en esta ESTAFA']","['Me encanta el vídeo 👏', 'will be happy to shelter this bomb✨ in Belarusian stores', '😍😍😍', 'perfect', 'Nice bag 🙌🔥', '👏👏', '🔥', 'first ❤️', '❤️❤️🔥🔥', 'Love it ! 🖤🤍', '😍❤️❤️❤️❤️', 'Free Palestine 🇵🇸🇵🇸🇵🇸', 'NO COMPREN   Me han robado, y lo aceptan, su servicio al cliente me dice que no me ponga en contacto ya pues solo atrasan mi caso si pregunto por él, ES ABSURDO! Son una estafa total la empresa  ME DEBEN $, MXN 🚨  Y no estoy exagerando pero ya no hay manera más para proceder, estoy ya con demanda legal y por estos medios para evitar que demás gente caiga en esta ESTAFA']"
3366246630255086279,2024-05-12 09:58:10,"GIVEAWAY x @primavera_sound 2024

We’re giving away 2 DOUBLE TICKETS for Primavera Sound Barcelona. How can you get one?

▪ Comment a 🌺
▪ Tag a friend*
▪ Follow us! - @pullandbear 
▪ Share this post in your stories

* The more comments with different users, the more chances.

This giveaway will be open till Thursday, May 16 at 23:59h (GMT +1) and we’ll announce the winners on Friday, May 17.

Only available in these countries: 🇪🇸🇳🇱🇬🇧

Winners: @fabaitos + @elareynag 

Check here all the terms & conditions:
https://static.pullandbear.net/2/static2/contest/2024_primaverasound/BBLL_PrimaveraSound.html","GIVEAWAY x    We’re giving away  DOUBLE TICKETS for Primavera Sound Barcelona. How can you get one?  ▪ Comment a 🌺 ▪ Tag a friend* ▪ Follow us! -   ▪ Share this post in your stories  * The more comments with different users, the more chances.  This giveaway will be open till Thursday, May  at h (GMT +) and we’ll announce the winners on Friday, May .  Only available in these countries 🇪🇸🇳🇱🇬🇧  Winners  +    Check here all the terms & conditions ",3344,"['Who win????🌺', '🌺', '🌺', '@lena_volk.ova 🙌🏼', '🌺 @lozano6219', '🌺@mike_foxtrot1', '🌺 @bernhardcore_', '@velmozhniyd_2.0 😍🔥', '🌺 @sabriviladot', '@taanialara 🌺', '🌺 @crisalegre', '🌺 @raimon_casamitjana', '🌺 @thepalethingirl', '🌺 @marta_dalmx', '🌺 @ellieitenevans TIA', '@marinaaguila_ 🌺', '🌺 @cmonforteg', '@marinetaaaaa__ 🌺', '@tina.mura', '🌺 @sonia_suun', '🌺', '@mireietaaa17 🌺', '@nat_caballe 🌺', '@aaguilettaa 🌺', '🌺', '@emi.electrictattoo', '@marinetaaaaa__ 🌺', '@mireia_aguila 🌺', '🌺 @fridabartlett', '🌺 @laiiaw', '@mireietaaa17 🌺', '@aaguilettaa 🌺', '@mikaelbartlett 🌺', '🌺 @sayace00', '@ellieitenevans 🌺', '@mireia_aguila 🌺', '@aaguilettaa 🌺', '@mireietaaa17 🌺', '@aida.ma3 🌺', '@sandra__vam vamos a ganar', '@artpxlx 🌺', '@william792 🌺', '@lovalois_ 🌺', '@mon.gekke.sogni', '🌺 @_lichinsta', '🌺@menspol', '🌺 @anohew', '🌺 @roxestre 🤪', '🌺 @mika_jg', '@luisaa_vaal 🤪🤪🤪', '🌺@_.reiiissss._', '🌺 @its.wari_', '🌺 @biasstories', '🌺 @withonly_w', '🌺 @rpereirabia', '🌺 @maguimelo2004', '🌺 @isabell.pinto', '🌺 @migpais', '🌺 @souabiiia', '🌺@anhhmg', '🌺 @oana.miha', '🌺 @justine.debortoli', '🌺 @danielacm90 🙌', '🌺 @kathsanchez.co', '🌺 @ivandre227', '🌺 @maria__fabro', '🌺 @_elsacalvo', '🌺@joseamor_', '@dani_logo vamos el viernes de tranquis a ver a la twinka', '🌺 @miiguueel_6', '🌺🌺🌺 @karol_qh19 🌺🌺🌺', '🌺🌺🌺 @itsjhoel', '🌺🌺🌺 @malenaaburgos 🌺🌺🌺', '🌺 @_.mari.rito._', '🌺 @moniwlori', '🌺 @estherescudero', '🌺 @judith.mestres', '🌺 @pimoleti', '🌺 @angel.ed0', '🌺 @marinhorenan', '🌺 @refreihof', '🌺 @jubs_o', '@adrarcos_ 🌺', '🌺', '🌺', '🌺', '🌺', '🌺', '🌺', '🌺🌺🌺🌺🌺', '🌺 @elocaramelo', '🌺 @pablohuertas97', '🌺 @jmmp49209', '🌺', '🌺', '🌺 @luizkakau', '🌺 @chrjstiine', '🌺 @marinomurilo', '🌺 @tyllermoon', '🌺 @pamelapachecog', '🌺 @aabriiil.04', '🌺 @_chiars._', '🌺 @juconangla', '🌺 @suguimoto090', '🌺', '🌺 @fer24dlt', '🌺 @damary_gutierrez', '🌺', '🌺 @ortegavictor76', '🌺 @miaq.80 vamos?', '🌺 @joanacollet99 @iliannegv', '@arnau.g.a 🌺', '@albasncz 🌺', '🌺 @esteve092', '🌺 @martapuigmu', '🌺 @juddmm', '🌺 @maypra', '🌺 @reginaviba', '🌺 @juule4']","['Who win????🌺', '🌺', '🌺', '.ova 🙌🏼', '🌺 ', '🌺', '🌺 ', '. 😍🔥', '🌺 ', ' 🌺', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺  TIA', ' 🌺', '🌺 ', ' 🌺', '.mura', '🌺 ', '🌺', ' 🌺', ' 🌺', ' 🌺', '🌺', '.electrictattoo', ' 🌺', ' 🌺', '🌺 ', '🌺 ', ' 🌺', ' 🌺', ' 🌺', '🌺 ', ' 🌺', ' 🌺', ' 🌺', ' 🌺', '.ma 🌺', ' vamos a ganar', ' 🌺', ' 🌺', ' 🌺', '.gekke.sogni', '🌺 ', '🌺', '🌺 ', '🌺  🤪', '🌺 ', ' 🤪🤪🤪', '🌺.reiiissss._', '🌺 .wari_', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺 .pinto', '🌺 ', '🌺 ', '🌺', '🌺 .miha', '🌺 .debortoli', '🌺  🙌', '🌺 .co', '🌺 ', '🌺 ', '🌺 ', '🌺', ' vamos el viernes de tranquis a ver a la twinka', '🌺 ', '🌺🌺🌺  🌺🌺🌺', '🌺🌺🌺 ', '🌺🌺🌺  🌺🌺🌺', '🌺 .mari.rito._', '🌺 ', '🌺 ', '🌺 .mestres', '🌺 ', '🌺 .ed', '🌺 ', '🌺 ', '🌺 ', ' 🌺', '🌺', '🌺', '🌺', '🌺', '🌺', '🌺', '🌺🌺🌺🌺🌺', '🌺 ', '🌺 ', '🌺 ', '🌺', '🌺', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺 .', '🌺 ._', '🌺 ', '🌺 ', '🌺', '🌺 ', '🌺 ', '🌺', '🌺 ', '🌺 . vamos?', '🌺  ', '.g.a 🌺', ' 🌺', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺 ', '🌺 ']"
3365488999349599448,2024-05-11 08:52:54,"HELLO KITTY x PULL&BEAR 💓 LIMITED EDITION 
@hellokittyeu",HELLO KITTY x PULL&BEAR 💓 LIMITED EDITION  ,3238,"['cuando una colección de one direction??', 'When are you gonna make actually inclusive sizing?', '😍😍😍', 'pink😍', '@Pull&Bear,ati rezolvat problema discriminări în magazinele voastre?Vorbesc în mod special de România.']","['cuando una colección de one direction??', 'When are you gonna make actually inclusive sizing?', '😍😍😍', 'pink😍', '&Bear,ati rezolvat problema discriminări în magazinele voastre?Vorbesc în mod special de România.']"
3364765529707742838,2024-05-10 08:56:04,"HELLO KITTY x PULL&BEAR 🎀 LIMITED EDITION
@hellokittyeu",HELLO KITTY x PULL&BEAR 🎀 LIMITED EDITION ,2615,"[""I made a purchase through the website that was supposed to be delivered to the store on May 05, but it hasn't been delivered yet and I haven't received any response via e-mail to find out when it will arrive."", '🎀💘', 'Stunning 😍😍🔥', 'love 😍💓', '😻', '💝', '🔥🔥', 'The seams of the clothes are terrible, lately the stitching of the over machine has come out very bad and make the clothes tear, I am paying a price for quality clothes and it is not possible for these things to happen.', 'NO COMPREN 🐀\n\nMe deben un dinero, no se hacen cargo, ya tengo más de 20 días así, solo me dan largas diciendo que ya le dieron prioridad a mi caso cuando no es así, PÉSIMA ATENCIÓN AL CLIENTE Y EMPRESA \n\nHasta el momento he sido robado, no le dan ninguna prioridad al cliente en su trato ni compresión, CERO RECOMENDADO ESTÁ PAGINA', 'NO COMPREN 🐀\n\nMe deben un dinero, no se hacen cargo, ya tengo más de 20 días así, solo me dan largas diciendo que ya le dieron prioridad a mi caso cuando no es así, PÉSIMA ATENCIÓN AL CLIENTE Y EMPRESA \n\nHasta el momento he sido robado, no le dan ninguna prioridad al cliente en su trato ni compresión, CERO RECOMENDADO ESTÁ PAGINA', 'I’M RUNNING TO PULL', '@pullandbear are you restocking the leather knee-high country style boots anytime soon? <3', '@llinmya ❤️']","['I made a purchase through the website that was supposed to be delivered to the store on May , but it hasnt been delivered yet and I havent received any response via e-mail to find out when it will arrive.', '🎀💘', 'Stunning 😍😍🔥', 'love 😍💓', '😻', '💝', '🔥🔥', 'The seams of the clothes are terrible, lately the stitching of the over machine has come out very bad and make the clothes tear, I am paying a price for quality clothes and it is not possible for these things to happen.', 'NO COMPREN 🐀  Me deben un dinero, no se hacen cargo, ya tengo más de  días así, solo me dan largas diciendo que ya le dieron prioridad a mi caso cuando no es así, PÉSIMA ATENCIÓN AL CLIENTE Y EMPRESA   Hasta el momento he sido robado, no le dan ninguna prioridad al cliente en su trato ni compresión, CERO RECOMENDADO ESTÁ PAGINA', 'NO COMPREN 🐀  Me deben un dinero, no se hacen cargo, ya tengo más de  días así, solo me dan largas diciendo que ya le dieron prioridad a mi caso cuando no es así, PÉSIMA ATENCIÓN AL CLIENTE Y EMPRESA   Hasta el momento he sido robado, no le dan ninguna prioridad al cliente en su trato ni compresión, CERO RECOMENDADO ESTÁ PAGINA', 'I’M RUNNING TO PULL', ' are you restocking the leather knee-high country style boots anytime soon? <', ' ❤️']"
3364752719523181633,2024-05-10 08:30:02,"HELLO KITTY x PULL&BEAR 🎀 LIMITED EDITION
@hellokittyeu",HELLO KITTY x PULL&BEAR 🎀 LIMITED EDITION ,5570,"['Amooo❤️❤️❤️❤️', '😍😍😍😍😍😍😍😍 the jean shorts and tube top😍', 'Vibes anos 2000', 'Us using the Google search bar to shop all things Hello Kitty .. 🤭💖', 'Great 🔥🙌❤️', 'Stunning 😍', '💞', 'Precio chaqueta??', 'the pink denim 👏🔥', '❤️', 'Taş taş off🤤🤤🤤', '@beytulebrar mesajlara bakar mısınız?']","['Amooo❤️❤️❤️❤️', '😍😍😍😍😍😍😍😍 the jean shorts and tube top😍', 'Vibes anos ', 'Us using the Google search bar to shop all things Hello Kitty .. 🤭💖', 'Great 🔥🙌❤️', 'Stunning 😍', '💞', 'Precio chaqueta??', 'the pink denim 👏🔥', '❤️', 'Taş taş off🤤🤤🤤', ' mesajlara bakar mısınız?']"
3363360432062832873,2024-05-08 10:27:18,"yes, your dream dress is back🤎","yes, your dream dress is back🤎",4244,"['in love with this dress 🤎⭐️', ""I made a purchase through the website that was supposed to be delivered to the store on May 05, but it hasn't been delivered yet and I haven't received any response via e-mail to find out when it will arrive."", 'Fire 🔥 👏', 'puuu I need it 😍', 'Queen 🙌🔥', 'restock S please!!! I want to buy It 😢', 'Can‘t find it:(', 'משוך ודוב', 'I did no receive my pickup code and my order is stuck at a locker. Nobody is helping!!', '🔥', 'Ff', '😍😍😍', '😍🔥❤️', 'at least in Spain', 'Why don‘t you pay the refund, when your delivery is lost?', 'You didn’t return my money of the order that I returned for about a month , you didn’t request to my problem!!', 'Can y’all bring the metallic sneakers back in stock please?!', 'LEYENDO COMENTARIOS A TODOS NOS PASA LO MISMO, no se están haciendo cargo de los reembolsos. Me deben dinero, prácticamente me han robado, y no se hacen cargo, manden inbox para poder hacer una demanda colectiva con PROFECO Procuraduría Federal del Consumidor. \n\nUna lástima y encima dando siempre las mismas excusas, ellos mismos admiten que reciben altos números de solicitudes diariamente, por lo mismo, por que no atienden a nadie\n🐀🐀🐀', 'just checked the app and only XL and L available😢\U0001fae3😕 @pullandbear', 'Pero han vuelto a poner el vestido para España? No encuentro la S 😭😭@pullandbear']","['in love with this dress 🤎⭐️', 'I made a purchase through the website that was supposed to be delivered to the store on May , but it hasnt been delivered yet and I havent received any response via e-mail to find out when it will arrive.', 'Fire 🔥 👏', 'puuu I need it 😍', 'Queen 🙌🔥', 'restock S please!!! I want to buy It 😢', 'Can‘t find it(', 'משוך ודוב', 'I did no receive my pickup code and my order is stuck at a locker. Nobody is helping!!', '🔥', 'Ff', '😍😍😍', '😍🔥❤️', 'at least in Spain', 'Why don‘t you pay the refund, when your delivery is lost?', 'You didn’t return my money of the order that I returned for about a month , you didn’t request to my problem!!', 'Can y’all bring the metallic sneakers back in stock please?!', 'LEYENDO COMENTARIOS A TODOS NOS PASA LO MISMO, no se están haciendo cargo de los reembolsos. Me deben dinero, prácticamente me han robado, y no se hacen cargo, manden inbox para poder hacer una demanda colectiva con PROFECO Procuraduría Federal del Consumidor.   Una lástima y encima dando siempre las mismas excusas, ellos mismos admiten que reciben altos números de solicitudes diariamente, por lo mismo, por que no atienden a nadie 🐀🐀🐀', 'just checked the app and only XL and L available😢\U0001fae3😕 ', 'Pero han vuelto a poner el vestido para España? No encuentro la S 😭😭']"
3362637053093675037,2024-05-07 10:26:35,guess who’s back 👉🐆👖,guess who’s back 👉🐆👖,2627,"['Va a estar disponible en Colombia?', '🙌', 'mükemmel görünüyorr', 'We love the pattern 🐆', 'Is this restocking in aus? Patiently waiting \U0001f979', '😍', '😍🔥❤️Nice🔥🔥', ""Are they going to be in stock in Turkey? I've been waiting for it for weeks 😢"", 'Clean 🙌🔥', 'Dm’d you!', 'yess 🔥', 'پرفکت 🔥😍', '😍😍😍😍', 'Are they gonna be in stock in Mexico ?', 'Customer support is awful. I’ve been trying to resolve a problem created by THEIR SYSTEM for 4 hours and I only receive short replies - THE SAME replies over and over again. They refuse to assist or compensate me for their error. Expected more from this brand.', 'LEYENDO COMENTARIOS A TODOS NOS PASA LO MISMO, no se están haciendo cargo de los reembolsos. Me deben dinero, prácticamente me han robado, y no se hacen cargo, manden inbox para poder hacer una demanda colectiva con PROFECO Procuraduría Federal del Consumidor. \n\nUna lástima y encima dando siempre las mismas excusas, ellos mismos admiten que reciben altos números de solicitudes diariamente, por lo mismo, por que no atienden a nadie\n🐀🐀🐀', 'Que chonaco 🥲', '@xkus.ilse hier hebben ze ook zo’n broek!!😍', '@pullandbear que vuelvan las canciones de indie, pop, rock a las tiendas P&B, ¡por favor! Desde hace unos días, sólo sale música pop y electrónica, cuando P&B se ha caracterizado siempre por su modo rockero 🤟', '@pullandbear high waist????']","['Va a estar disponible en Colombia?', '🙌', 'mükemmel görünüyorr', 'We love the pattern 🐆', 'Is this restocking in aus? Patiently waiting \U0001f979', '😍', '😍🔥❤️Nice🔥🔥', 'Are they going to be in stock in Turkey? Ive been waiting for it for weeks 😢', 'Clean 🙌🔥', 'Dm’d you!', 'yess 🔥', 'پرفکت 🔥😍', '😍😍😍😍', 'Are they gonna be in stock in Mexico ?', 'Customer support is awful. I’ve been trying to resolve a problem created by THEIR SYSTEM for  hours and I only receive short replies - THE SAME replies over and over again. They refuse to assist or compensate me for their error. Expected more from this brand.', 'LEYENDO COMENTARIOS A TODOS NOS PASA LO MISMO, no se están haciendo cargo de los reembolsos. Me deben dinero, prácticamente me han robado, y no se hacen cargo, manden inbox para poder hacer una demanda colectiva con PROFECO Procuraduría Federal del Consumidor.   Una lástima y encima dando siempre las mismas excusas, ellos mismos admiten que reciben altos números de solicitudes diariamente, por lo mismo, por que no atienden a nadie 🐀🐀🐀', 'Que chonaco 🥲', '.ilse hier hebben ze ook zo’n broek!!😍', ' que vuelvan las canciones de indie, pop, rock a las tiendas P&B, ¡por favor! Desde hace unos días, sólo sale música pop y electrónica, cuando P&B se ha caracterizado siempre por su modo rockero 🤟', ' high waist????']"
3361919748114143715,2024-05-06 10:44:04,"3 fits, 0 dramas 🫰 @giafratte"," fits,  dramas 🫰 ",2490,"['Show 👏', 'Cual es el tercer panatalon?', '🥇', 'It’s strong 🔥🙌', 'çok güzelll', 'Customer support is awful. I’ve been trying to resolve a problem created by THEIR SYSTEM for 4 hours and I only receive short replies - THE SAME replies over and over again. They refuse to assist or compensate me for their error. Expected more from this brand.', 'which one is your fav? 🧍\u200d♂️', 'Handsome 😍', 'Nueva seguidora ❤️', 'Küpe', 'Podríais decir las referencias de la ropa usada? Para España', 'Pull and bleAr küpe', 'HÁGANSE CARGO! No me han resuelto, les recomiendo no comprar, el servicio de atención al cliente, los supuestos “agentes” no dejan de darme las mismas respuestas de siempre, parecen bots de igual manera. No era la primera vez que compraba con ustedes pero si será la última, pésima empresa y la manera en que tratan a sus clientes.', 'gross']","['Show 👏', 'Cual es el tercer panatalon?', '🥇', 'It’s strong 🔥🙌', 'çok güzelll', 'Customer support is awful. I’ve been trying to resolve a problem created by THEIR SYSTEM for  hours and I only receive short replies - THE SAME replies over and over again. They refuse to assist or compensate me for their error. Expected more from this brand.', 'which one is your fav? 🧍\u200d♂️', 'Handsome 😍', 'Nueva seguidora ❤️', 'Küpe', 'Podríais decir las referencias de la ropa usada? Para España', 'Pull and bleAr küpe', 'HÁGANSE CARGO! No me han resuelto, les recomiendo no comprar, el servicio de atención al cliente, los supuestos “agentes” no dejan de darme las mismas respuestas de siempre, parecen bots de igual manera. No era la primera vez que compraba con ustedes pero si será la última, pésima empresa y la manera en que tratan a sus clientes.', 'gross']"
3361175451504878939,2024-05-05 10:02:53,are there any places available at the glamping? 🎡,are there any places available at the glamping? 🎡,2344,"['Me encantan todos! Pero el look con shorts blancos …😍🔥', 'i love everything in this video omg \U0001f979💘', '🎸💥', 'Slay 🔥🙌', 'cute!⭐️', '😍😍😍😍', 'So cute!!', '🔥🔥🔥', 'Coool🔥', '🔥🔥', 'Ürünlerinizin özellikle erkek tasarımlarınız çok salaş biraz normal kalıp üretmeye bakın', '🇮🇱🇮🇱🙌🙌🙌', '❤️', '🇮🇱🔥', '👕', '👕', '🇮🇱🇮🇱🇮🇱🇮🇱❤️❤️❤️❤️', 'HÁGANSE CARGO! No me han resuelto, les recomiendo no comprar, el servicio de atención al cliente, los supuestos “agentes” no dejan de darme las mismas respuestas de siempre, parecen bots de igual manera. No era la primera vez que compraba con ustedes pero si será la última, pésima empresa y la manera en que tratan a sus clientes.', 'Sooooo beautiful my angel @noam_bohadana ❤️❤️❤️\U0001faf6🏼\U0001faf6🏼\U0001faf6🏼', '@noam_bohadana 🔥', 'My 🤍 @noam_bohadana']","['Me encantan todos! Pero el look con shorts blancos …😍🔥', 'i love everything in this video omg \U0001f979💘', '🎸💥', 'Slay 🔥🙌', 'cute!⭐️', '😍😍😍😍', 'So cute!!', '🔥🔥🔥', 'Coool🔥', '🔥🔥', 'Ürünlerinizin özellikle erkek tasarımlarınız çok salaş biraz normal kalıp üretmeye bakın', '🇮🇱🇮🇱🙌🙌🙌', '❤️', '🇮🇱🔥', '👕', '👕', '🇮🇱🇮🇱🇮🇱🇮🇱❤️❤️❤️❤️', 'HÁGANSE CARGO! No me han resuelto, les recomiendo no comprar, el servicio de atención al cliente, los supuestos “agentes” no dejan de darme las mismas respuestas de siempre, parecen bots de igual manera. No era la primera vez que compraba con ustedes pero si será la última, pésima empresa y la manera en que tratan a sus clientes.', 'Sooooo beautiful my angel  ❤️❤️❤️\U0001faf6🏼\U0001faf6🏼\U0001faf6🏼', ' 🔥', 'My 🤍 ']"
3360510847930030975,2024-05-04 12:02:23,@mirtilletouche feeling like a 🧚 after the shooting, feeling like a 🧚 after the shooting,3344,"['❤️❤️❤️❤️', 'Great Outfit 🔥🙌', 'Obsessed', '🤍', 'Đẹp zị', '🔥', 'Nice', 'Ref???', 'Gorgie', 'what’s song na\u2006me']","['❤️❤️❤️❤️', 'Great Outfit 🔥🙌', 'Obsessed', '🤍', 'Đẹp zị', '🔥', 'Nice', 'Ref???', 'Gorgie', 'what’s song na\u2006me']"
3360449335005674308,2024-05-04 10:00:23,"wipe your feet before entering 🤚 @gomyrug 

*rug is not available for sale",wipe your feet before entering 🤚    *rug is not available for sale,32337,"['Clean🔥', 'How about make it available for sales 😀😀', 'I love you for keeping it simple. 0 funny colors just a simple black and white mat ❤️', 'Colección verano??? 🤷🏽\u200d♂️', '🔥🔥🔥', 'Aaah😍😍', 'Q top 😍😍', 'Brutaaaaal 🙌❤️', 'DAYUM!!! 😍🔥', '🙌', '❤️ STWD', '👏🏻👏🏻👏🏻👏🏻👏🏻', 'mil gracias @pullandbear 🎉🤯😍🤩✨🖤🤗\U0001fae3🤭', 'this mans skills are absolutely wild this is awesome', '🔥🔥', 'Check our custom rugs guys ✨✨✨', '🔥🔥🔥', 'L’art 🙌🔥', '🖤🖤🖤', 'Brutal', 'Ameeeee😍', 'OMG, I neeeeed it!!!', 'Un cuadró 💲', 'dogshit', 'I want to touch you', 'Do supra 🔥🔥🔥🔥', '🖕🏻', '🔥🔥🔥', '👏👏👏👏👏', 'Man I love your work..❤️😭🔥🔥🔥🔥🔥🔥', '🔥🔥🔥🔥🔥what font is this?', 'Wow, we can see this whole day😍', '👏', '👏👏', '@maria.sandoval.395', ""nah i'd tell them to take their feet off before they enter. that looks too too cleaaannnn!"", 'come on', 'Quiero mandar hacer una.. Como se haría', 'Hey pb!  I want to work as your designer!!!🔥', 'How  much  is this  machine', 'Im wearing your black jorts with that logo on rn', 'Top o trabalho ! Qual é o nome dessa máquina?', 'So clean!🔥🤤']","['Clean🔥', 'How about make it available for sales 😀😀', 'I love you for keeping it simple.  funny colors just a simple black and white mat ❤️', 'Colección verano??? 🤷🏽\u200d♂️', '🔥🔥🔥', 'Aaah😍😍', 'Q top 😍😍', 'Brutaaaaal 🙌❤️', 'DAYUM!!! 😍🔥', '🙌', '❤️ STWD', '👏🏻👏🏻👏🏻👏🏻👏🏻', 'mil gracias  🎉🤯😍🤩✨🖤🤗\U0001fae3🤭', 'this mans skills are absolutely wild this is awesome', '🔥🔥', 'Check our custom rugs guys ✨✨✨', '🔥🔥🔥', 'L’art 🙌🔥', '🖤🖤🖤', 'Brutal', 'Ameeeee😍', 'OMG, I neeeeed it!!!', 'Un cuadró 💲', 'dogshit', 'I want to touch you', 'Do supra 🔥🔥🔥🔥', '🖕🏻', '🔥🔥🔥', '👏👏👏👏👏', 'Man I love your work..❤️😭🔥🔥🔥🔥🔥🔥', '🔥🔥🔥🔥🔥what font is this?', 'Wow, we can see this whole day😍', '👏', '👏👏', '.sandoval.', 'nah id tell them to take their feet off before they enter. that looks too too cleaaannnn!', 'come on', 'Quiero mandar hacer una.. Como se haría', 'Hey pb!  I want to work as your designer!!!🔥', 'How  much  is this  machine', 'Im wearing your black jorts with that logo on rn', 'Top o trabalho ! Qual é o nome dessa máquina?', 'So clean!🔥🤤']"
3359703918987038595,2024-05-03 09:18:59,let things take run their course 🍃,let things take run their course 🍃,3220,"['comment which new arrival is your fav 👇', 'Great collection', '💌💌💌💌', 'Onde esta mi encomenda ????', '😍', 'Exijo una respuesta y una solución de su parte para mi caso. A día de hoy no me han entregado mi pedido, me comunico con ustedes vía chat y me dan largas y excusas, hasta el momento en pocas palabras he sido robado. He pagado por mis artículos y no me han llegado. URGE ME SOLUCIÓN o tendré que proceder como ya lo estoy haciendo en estos momentos mediante quejas públicas.', '😍😍😍😍', 'Spring 🌸', '@keniamtzf  khee!! <3 <3 <3']","['comment which new arrival is your fav 👇', 'Great collection', '💌💌💌💌', 'Onde esta mi encomenda ????', '😍', 'Exijo una respuesta y una solución de su parte para mi caso. A día de hoy no me han entregado mi pedido, me comunico con ustedes vía chat y me dan largas y excusas, hasta el momento en pocas palabras he sido robado. He pagado por mis artículos y no me han llegado. URGE ME SOLUCIÓN o tendré que proceder como ya lo estoy haciendo en estos momentos mediante quejas públicas.', '😍😍😍😍', 'Spring 🌸', '  khee!! < < <']"
